City_ID,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind_Speed,Country,Date
290,port moresby,-9.4431,147.1797,93.2,49,40,17.27,PG,1612675091
291,senneterre,48.3835,-77.2328,6.8,85,40,8.05,CA,1612675130
292,wembley,-31.9333,115.8,71.6,88,90,13.8,AU,1612675046
293,panzhihua,26.5851,101.7128,62.01,39,76,1.01,CN,1612675131
294,ylojarvi,61.5563,23.5961,19.4,86,90,4.61,FI,1612675132
295,muros,42.7762,-9.0603,45.0,100,40,5.75,ES,1612675078
296,leh,34.1667,77.5833,15.08,59,0,1.92,IN,1612675132
297,saint-georges,12.0564,-61.7485,78.8,73,20,17.27,GD,1612675133
298,ambon,-3.6954,128.1814,93.2,55,40,11.5,ID,1612674979
299,codrington,-38.2667,141.9667,61.88,60,72,15.95,AU,1612674932
300,damietta,31.4165,31.8133,57.2,94,40,5.75,EG,1612675133
301,hasaki,35.7333,140.8333,64.0,25,20,5.75,JP,1612674662
302,grand gaube,-20.0064,57.6608,84.0,74,2,10.0,MU,1612675017
303,sao felix do xingu,-6.6447,-51.995,72.54,95,100,1.57,BR,1612674890
304,warrington,53.3925,-2.5802,37.99,87,90,18.41,GB,1612675134
305,guerrero negro,27.9769,-114.0611,60.51,67,0,5.17,MX,1612675003
306,ginir,7.1333,40.7,62.11,52,75,2.3,ET,1612675135
307,ponta delgada,37.7333,-25.6667,60.01,94,40,19.57,PT,1612675022
308,ipua,-20.4381,-48.0122,64.94,80,12,2.42,BR,1612675136
309,guntakal,15.1667,77.3833,81.61,29,90,10.33,IN,1612675136
310,changde,29.0464,111.6783,55.76,79,87,9.69,CN,1612675103
311,taltal,-25.4,-70.4833,62.98,77,22,3.96,CL,1612675136
312,bontang,0.1333,117.5,83.62,69,94,8.52,ID,1612675032
313,gondanglegi,-7.7479,112.0132,86.02,72,36,12.48,ID,1612675137
314,burnie,-41.0667,145.9167,72.0,85,1,5.01,AU,1612675137
315,nyurba,63.2842,118.3319,-16.73,88,92,3.33,RU,1612675046
316,jackson,42.4165,-122.8345,37.4,81,75,1.36,US,1612674930
317,abha,18.2164,42.5053,53.6,81,0,3.44,SA,1612675139
318,mglin,53.0591,32.8475,-8.28,91,48,6.98,RU,1612675139
319,punta alta,-38.8759,-62.0736,65.05,71,28,16.08,AR,1612675139
320,slavonski brod,45.1603,18.0156,42.01,89,55,3.33,HR,1612675140
321,hibbing,47.4272,-92.9377,-18.4,63,1,10.36,US,1612675038
322,muravlenko,63.7898,74.523,7.11,95,100,19.37,RU,1612675141
323,faya,18.3851,42.4509,53.6,81,0,3.44,SA,1612675142
324,sehithwa,-20.4667,22.7167,69.82,92,100,5.61,BW,1612675143
325,leningradskiy,69.3833,178.4167,-11.27,72,33,4.97,RU,1612674965
326,ambilobe,-13.2,49.05,79.83,81,59,2.75,MG,1612674748
327,teocuitatlan de corona,20.1167,-103.4,62.01,26,1,2.53,MX,1612675144
328,tarko-sale,64.9225,77.785,-2.83,92,100,18.88,RU,1612675145
329,luanda,-8.8368,13.2343,77.0,88,75,4.61,AO,1612675145
330,san cristobal,7.7669,-72.225,65.91,86,100,1.92,VE,1612674932
331,shimoda,34.6667,138.95,59.0,51,20,12.66,JP,1612674805
332,lazaro cardenas,17.9583,-102.2,71.65,82,0,3.74,MX,1612675072
333,prince rupert,54.3161,-130.3201,37.4,80,90,4.61,CA,1612675147
334,along,28.1667,94.7667,73.18,26,58,0.96,IN,1612675147
335,japura,-0.3167,102.35,89.44,52,82,4.68,ID,1612675147
336,takahata,38.0025,140.1911,46.99,93,75,10.36,JP,1612675148
337,yongan,39.6957,113.6871,29.37,71,0,8.99,CN,1612675148
338,katesh,-4.5167,35.3833,62.02,95,100,2.66,TZ,1612675148
339,varkaus,62.3153,27.873,15.8,86,90,12.66,FI,1612675152
340,ribeira grande,38.5167,-28.7,61.18,88,96,21.14,PT,1612674966
341,atar,20.5169,-13.0499,53.94,50,20,11.88,MR,1612675040
342,zhaotong,27.3167,103.7167,46.17,65,93,5.59,CN,1612675153
343,sawakin,19.1059,37.3321,70.16,64,11,13.11,SD,1612675153
344,riorges,46.0418,4.0497,44.6,93,90,5.75,FR,1612675153
345,salinas,36.6777,-121.6555,51.8,87,1,4.61,US,1612674891
346,rio gallegos,-51.6226,-69.2181,50.92,61,17,4.43,AR,1612674945
347,menongue,-14.6585,17.691,64.06,94,100,5.01,AO,1612674988
348,mbini,1.574,9.6134,79.45,84,99,4.52,GQ,1612675154
349,mariinskiy posad,56.115,47.718,-5.8,77,40,13.42,RU,1612675154
350,anchorage,61.2181,-149.9003,14.0,85,90,4.61,US,1612674795
351,maumere,-8.6199,122.2111,83.84,70,42,4.81,ID,1612675156
352,mmathubudukwane,-24.6,26.4333,66.2,100,75,2.3,BW,1612675156
353,xining,36.6167,101.7667,33.71,55,62,2.53,CN,1612675157
354,hovd,48.0056,91.6419,16.97,83,0,3.56,MN,1612675008
355,mutare,-18.9707,32.6709,68.2,92,77,0.92,ZW,1612675157
356,tanabi,-20.6264,-49.6492,73.4,49,0,4.61,BR,1612675157
357,nabire,-3.3667,135.4833,85.24,61,100,4.45,ID,1612675158
358,kollo,13.3043,2.339,71.6,21,24,3.44,NE,1612675158
359,paamiut,61.994,-49.6678,25.83,80,80,4.43,GL,1612675042
360,greaca,44.1094,26.3394,37.0,93,96,11.97,RO,1612675158
361,tazovskiy,67.4667,78.7,-22.11,85,86,12.55,RU,1612675159
362,sorland,67.667,12.6934,35.4,80,100,18.52,NO,1612674982
363,vilyuysk,63.7553,121.6247,-22.31,86,74,7.9,RU,1612674986
364,constitucion,-35.3333,-72.4167,56.52,88,23,2.98,CL,1612674969
365,sikonge,-5.6333,32.7667,68.0,100,40,1.39,TZ,1612674982
366,fuling,29.7022,107.3919,57.96,67,99,0.83,CN,1612675161
367,kjollefjord,70.9457,27.3465,25.54,96,100,21.97,NO,1612675161
368,langelsheim,51.9333,10.3333,23.0,91,100,1.99,DE,1612675161
369,hami,42.8,93.45,41.92,51,80,1.28,CN,1612674996
370,husavik,66.0449,-17.3389,32.0,74,90,3.44,IS,1612675162
371,tvoroyri,61.5556,-6.8111,33.8,80,75,17.27,FO,1612675162
372,vila velha,-20.3297,-40.2925,75.2,83,90,9.22,BR,1612674945
373,boca do acre,-8.7522,-67.3978,73.85,97,91,1.41,BR,1612674961
374,adrar,20.5022,-10.0711,52.52,45,99,10.47,MR,1612675003
375,ryotsu,38.0833,138.4333,44.6,70,75,19.57,JP,1612675163
376,tarauaca,-8.1614,-70.7656,73.8,95,100,1.48,BR,1612675164
377,college,64.8569,-147.8028,-5.01,77,90,2.46,US,1612674964
378,mabaruma,8.2,-59.7833,72.79,96,100,3.87,GY,1612674964
379,nautla,20.2167,-96.7833,73.44,90,38,9.31,MX,1612675165
380,urucara,-2.5364,-57.76,74.98,94,95,0.98,BR,1612675165
381,kabanjahe,3.1001,98.4908,87.8,74,40,11.5,ID,1612675165
382,tirthahalli,13.7,75.2333,82.83,26,100,8.81,IN,1612675165
383,morant bay,17.8815,-76.4093,80.6,69,20,20.71,JM,1612675166
384,richards bay,-28.783,32.0377,75.18,81,64,8.79,ZA,1612674916
385,moba,33.2288,105.0179,46.09,45,48,4.76,CN,1612675167
386,los llanos de aridane,28.6585,-17.9182,59.0,67,0,1.14,ES,1612674945
387,pisco,-13.7,-76.2167,71.6,83,75,3.44,PE,1612675044
388,luderitz,-26.6481,15.1594,67.03,73,0,25.28,NA,1612674967
389,new glasgow,45.5834,-62.6486,30.99,74,89,13.8,CA,1612675168
390,yichang,30.7144,111.2847,53.01,76,100,1.19,CN,1612675168
391,uusikaupunki,60.8004,21.4084,10.4,92,75,3.44,FI,1612675168
392,virtsu,58.5716,23.5115,21.0,92,16,3.44,EE,1612675169
393,doha,25.2867,51.5333,71.6,78,0,9.22,QA,1612675170
394,songjianghe,42.1859,127.479,16.38,81,8,7.54,CN,1612675170
395,neiafu,-18.65,-173.9833,78.8,94,75,11.5,TO,1612675051
396,amapa,1.0,-52.0,71.87,98,76,1.07,BR,1612675023
397,hirara,24.8,125.2833,75.2,68,40,9.22,JP,1612674969
398,chapleau,47.8405,-83.4034,0.73,93,98,5.03,CA,1612675171
399,rincon,32.296,-81.2354,46.4,93,90,9.22,US,1612675172
400,anori,-3.7728,-61.6442,74.98,97,100,0.94,BR,1612675172
401,brae,60.3964,-1.353,33.8,55,90,17.27,GB,1612675173
402,naze,28.3667,129.4833,66.2,59,40,14.97,JP,1612674979
403,marsaxlokk,35.8419,14.5431,63.0,82,0,8.05,MT,1612675173
404,itarema,-2.9248,-39.9167,76.5,88,11,8.14,BR,1612674989
405,mitu,1.1983,-70.1733,72.03,96,100,0.69,CO,1612674967
406,hwange,-18.3693,26.5019,70.23,93,99,1.21,ZW,1612675174
407,chardara,41.2547,67.9692,51.3,74,100,11.27,KZ,1612675174
408,mlimba,-8.8,35.8167,73.78,89,100,0.96,TZ,1612675175
409,leon valley,29.4952,-98.6186,57.99,38,1,8.05,US,1612675176
410,lompoc,34.6391,-120.4579,51.8,93,90,5.28,US,1612674991
411,coquimbo,-29.9533,-71.3436,59.0,82,0,2.3,CL,1612675025
412,lake mary,28.7589,-81.3178,71.6,83,75,8.05,US,1612675176
413,santa fe,-31.6333,-60.7,70.0,79,0,6.31,AR,1612675177
414,joao pinheiro,-17.7425,-46.1725,68.18,100,100,8.25,BR,1612675177
415,frutal,-20.0247,-48.9406,65.86,75,7,1.95,BR,1612675177
416,pundaguitan,6.3711,126.1689,80.82,77,100,4.99,PH,1612675011
417,bardiyah,31.7561,25.0865,60.69,48,58,9.15,LY,1612675178
418,yangambi,0.8102,24.4336,67.82,72,31,2.01,CD,1612675178
419,nadym,65.5333,72.5167,-12.1,90,100,18.9,RU,1612675179
420,puerto madero,14.7208,-92.4215,75.2,88,20,2.3,MX,1612675179
421,norman wells,65.282,-126.8329,-27.4,68,75,6.91,CA,1612674962
422,lethem,3.3803,-59.7968,77.2,72,77,13.85,GY,1612675179
423,bartica,6.4,-58.6167,75.2,94,20,4.61,GY,1612675180
424,kenai,60.5544,-151.2583,14.0,92,90,3.44,US,1612675003
425,odweyne,9.4092,45.064,64.53,66,0,4.12,SO,1612675181
426,deputatskiy,69.3,139.9,-30.44,85,58,0.72,RU,1612674806
427,krasnyy chikoy,50.3643,108.7512,9.48,89,96,1.34,RU,1612675182
428,te anau,-45.4167,167.7167,73.85,38,0,7.52,NZ,1612675182
429,miramar,25.9873,-80.2323,75.2,100,3,12.62,US,1612675183
430,owando,-0.4819,15.8999,72.68,90,65,3.27,CG,1612674956
431,pochutla,15.7432,-96.4661,77.0,84,6,2.51,MX,1612675183
432,saint anthony,45.0205,-93.218,-9.4,64,1,6.91,US,1612675183
433,ilebo,-4.3167,20.5833,71.6,88,76,1.28,CD,1612675184
434,samana,19.2056,-69.3369,74.88,80,72,9.62,DO,1612675184
435,kampot,10.6167,104.1833,84.2,69,40,5.75,KH,1612675185
436,namatanai,-3.6667,152.4333,85.6,66,65,7.92,PG,1612675185
437,basco,20.4487,121.9702,73.69,88,100,22.64,PH,1612675186
438,kifri,34.6959,44.9661,56.08,78,91,4.21,IQ,1612675186
439,nurlat,54.4277,50.8051,-4.29,91,100,12.88,RU,1612675186
440,whitehorse,60.7161,-135.0538,-16.6,76,40,2.3,CA,1612674907
441,tobe,33.7447,132.7901,59.0,72,20,12.66,JP,1612675187
442,zhangye,38.9342,100.4517,45.03,36,25,6.24,CN,1612675187
443,camabatela,-8.1881,15.375,64.65,100,100,4.88,AO,1612675187
444,vitim,59.4511,112.5578,7.45,91,98,8.19,RU,1612675187
445,stepnyak,52.8339,70.7803,8.33,91,85,31.38,KZ,1612675188
446,hohhot,40.8106,111.6522,30.2,31,0,13.42,CN,1612674985
447,lasa,46.6166,10.7002,39.0,100,90,8.05,IT,1612674950
448,cumana,10.4635,-64.1775,74.8,79,100,11.12,VE,1612675189
449,koksovyy,48.1967,40.5989,18.45,83,90,12.46,RU,1612675189
450,weihe,32.9952,105.3247,56.41,32,92,3.2,CN,1612675189
451,dawson creek,55.7666,-120.2362,-34.6,67,1,2.82,CA,1612675190
452,rawson,-43.3002,-65.1023,58.46,64,63,12.68,AR,1612675013
453,aksarayskiy,46.7924,48.0119,26.01,93,75,4.47,RU,1612675191
454,tondano,1.3038,124.9112,86.0,74,40,9.22,ID,1612675191
455,mimongo,-1.6195,11.6068,69.6,94,55,1.77,GA,1612675191
456,fare,-16.7,-151.0167,82.4,70,4,9.22,PF,1612675191
457,praya,14.9215,-23.5087,68.0,64,75,19.57,CV,1612674993
458,nikki,9.9401,3.2108,70.79,23,100,4.61,BJ,1612675192
459,shingu,33.7333,135.9833,60.8,44,20,17.27,JP,1612675192
460,asau,46.4333,26.4,27.0,74,100,3.6,RO,1612674969
461,mbandaka,0.0487,18.2603,72.09,92,25,3.22,CD,1612675007
462,labuhan,-6.8844,112.2051,84.06,76,16,17.18,ID,1612675193
463,alofi,-19.0595,-169.9187,82.4,83,100,8.05,NU,1612675002
464,kologriv,58.8275,44.3178,-11.72,88,100,9.93,RU,1612675194
465,kharan,28.5833,65.4167,66.51,17,0,0.51,PK,1612675194
466,aldan,58.6031,125.3894,-8.66,85,84,1.25,RU,1612675195
467,banda aceh,5.5577,95.3222,86.09,65,29,11.39,ID,1612674794
468,buala,-8.145,159.5921,79.99,79,100,6.82,SB,1612674974
469,magdagachi,53.45,125.8,-2.0,86,0,4.03,RU,1612675196
470,soyo,-6.1349,12.3689,79.81,86,98,8.3,AO,1612674840
471,saint-agapit,46.5629,-71.4352,18.0,62,1,12.66,CA,1612675197
472,henties bay,-22.116,14.2845,64.0,90,23,5.01,NA,1612675197
473,sola,-13.8833,167.55,82.33,71,41,3.51,VU,1612675014
474,fasa,28.9383,53.6482,50.0,50,40,4.94,IR,1612675197
475,lappeenranta,61.0587,28.1887,12.99,86,77,9.66,FI,1612675198
476,comodoro rivadavia,-45.8667,-67.5,57.2,72,40,4.61,AR,1612674975
477,lorengau,-2.0226,147.2712,84.33,76,86,5.93,PG,1612674950
478,oleksandrivka,48.9634,32.2349,9.57,92,58,6.67,UA,1612675199
479,ancud,-41.8697,-73.8203,57.0,71,0,1.14,CL,1612674809
480,kemijarvi,66.7131,27.4306,17.55,95,100,11.14,FI,1612675200
481,tottori,35.5,134.2333,51.8,71,75,14.97,JP,1612675200
482,moyale,3.5167,39.0584,72.43,49,43,4.0,KE,1612675201
483,santa marta,11.2408,-74.199,82.0,62,100,24.0,CO,1612675201
484,champerico,14.3,-91.9167,63.0,93,0,6.64,GT,1612675201
485,salekhard,66.53,66.6019,-25.58,84,100,24.43,RU,1612675202
486,tacna,-18.0056,-70.2483,69.8,73,0,3.44,PE,1612675202
487,naron,43.5167,-8.1528,46.99,100,20,6.91,ES,1612675203
488,timmins,48.4669,-81.3331,-0.4,85,90,2.3,CA,1612674940
489,macas,-2.3167,-78.1167,67.32,81,98,1.99,EC,1612675203
490,kavieng,-2.5744,150.7967,85.28,63,30,4.54,PG,1612674751
491,bambous virieux,-20.3428,57.7575,86.0,70,40,10.36,MU,1612675204
492,vilcun,-38.65,-72.2333,57.2,100,90,5.75,CL,1612675044
493,broken hill,-31.95,141.4333,78.8,31,0,16.11,AU,1612675044
494,zhigansk,66.7697,123.3711,-31.7,82,100,16.2,RU,1612675019
495,klyuchi,52.2667,79.1667,34.16,87,85,25.79,RU,1612675206
496,tripoli,32.8752,13.1875,68.29,38,100,10.85,LY,1612674936
497,yulara,-25.2406,130.9889,93.2,20,0,8.05,AU,1612674746
498,kungurtug,50.5994,97.5228,18.64,88,0,1.59,RU,1612675207
499,kiri buru,22.0833,85.35,75.9,34,0,3.96,IN,1612675207
500,nogliki,51.8333,143.1667,3.18,91,100,15.08,RU,1612675207
501,umm lajj,25.0213,37.2685,66.47,52,0,19.51,SA,1612674962
502,ornskoldsvik,63.2909,18.7153,17.6,86,90,11.5,SE,1612675208
503,praia,14.9215,-23.5087,68.0,64,75,19.57,CV,1612674993
504,puerto escondido,15.85,-97.0667,76.53,75,0,5.3,MX,1612675005
505,vredendal,-31.6683,18.5012,62.94,92,6,2.39,ZA,1612675186
506,whitecourt,54.1502,-115.6855,-20.2,76,20,10.36,CA,1612675210
507,baiyin,36.5583,104.2081,41.0,15,0,6.71,CN,1612675210
508,ormara,25.2088,64.6357,70.59,30,0,4.07,PK,1612675050
509,ust-omchug,61.15,149.6333,-7.24,87,100,9.37,RU,1612675211
510,el alto,-4.2714,-81.2147,72.95,77,62,15.57,PE,1612675211
511,metro,-5.1131,105.3067,86.7,67,80,14.92,ID,1612675211
512,santa isabel do rio negro,-0.4139,-65.0192,73.89,96,89,0.6,BR,1612675007
513,kolondieba,11.0882,-6.8926,72.14,22,73,3.69,ML,1612675212
514,svetlogorsk,52.6333,29.7333,-0.54,92,1,4.83,BY,1612674959
515,murray,40.6669,-111.888,41.0,56,75,4.61,US,1612675067
516,turkistan,43.0,68.0,45.12,68,83,1.07,KZ,1612675213
517,liverpool,53.4106,-2.9779,37.4,87,90,18.41,GB,1612674972
518,nainpur,22.4333,80.1167,71.17,23,0,7.09,IN,1612675214
519,alice springs,-23.7,133.8833,93.0,19,2,12.66,AU,1612674976
520,danilov,58.1908,40.1717,-6.2,91,98,7.31,RU,1612675016
521,huarmey,-10.0681,-78.1522,71.49,76,100,7.61,PE,1612675018
522,leirvik,59.7798,5.5005,19.0,68,0,5.01,NO,1612675215
523,pacific grove,36.6177,-121.9166,51.01,93,1,4.61,US,1612674986
524,darnah,32.767,22.6367,61.75,48,52,15.26,LY,1612675019
525,roma,43.2128,-75.4557,10.99,72,1,8.05,US,1612674903
526,jurado,7.1053,-77.7641,78.3,85,100,1.19,CO,1612675216
527,astorga,-23.2325,-51.6656,69.8,83,0,10.36,BR,1612675216
528,nacala,-14.5428,40.6728,79.18,86,100,3.4,MZ,1612675216
529,tahta,26.7693,31.5021,48.2,81,0,6.91,EG,1612675027
530,road town,18.4167,-64.6167,78.01,92,2,4.0,VG,1612675217
531,oistins,13.0667,-59.5333,78.8,65,40,20.71,BB,1612675217
532,ugoofaaru,5.6667,73.0,82.04,70,31,11.72,MV,1612674943
533,santa rosa,14.3122,121.1114,90.0,70,40,3.44,PH,1612674948
534,biak,-0.9131,122.8766,84.54,63,100,1.5,ID,1612674954
535,kavaratti,10.5669,72.642,81.77,62,32,8.52,IN,1612674826
536,trairi,-3.2778,-39.2689,76.62,88,7,5.61,BR,1612675219
537,meulaboh,4.1363,96.1285,87.91,59,40,3.11,ID,1612675028
538,pirovskoye,57.6267,92.2658,26.74,97,100,8.08,RU,1612675219
539,sechura,-5.5569,-80.8222,75.42,68,95,11.05,PE,1612675220
540,flores da cunha,-29.0289,-51.1817,57.99,93,0,2.04,BR,1612675220
541,okato,-39.2,173.8833,71.01,71,77,5.99,NZ,1612675220
542,keningau,5.3378,116.1602,87.01,79,20,5.75,MY,1612675220
543,sitka,57.0531,-135.33,30.2,64,90,4.61,US,1612675006
544,warri,5.5167,5.75,80.42,85,48,4.0,NG,1612675221
545,preili,56.2944,26.7246,-3.68,93,12,3.53,LV,1612675222
546,lao cai,22.4833,103.95,77.27,54,76,2.73,VN,1612675190
547,kieta,-6.2167,155.6333,84.31,73,92,5.39,PG,1612675064
548,vestmanna,62.1564,-7.1664,33.8,80,75,17.27,FO,1612675223
549,nurota,40.5614,65.6886,46.4,93,100,8.01,UZ,1612675223
550,okhansk,57.7186,55.3877,1.4,78,75,15.66,RU,1612675224
551,agadez,19.75,10.25,54.77,36,18,3.53,NE,1612675213
552,palu,-0.8917,119.8707,89.06,53,100,5.28,ID,1612675051
553,rumphi,-11.0186,33.8575,67.39,86,100,0.56,MW,1612675224
554,kanganpur,30.7663,74.1231,67.73,29,0,4.29,PK,1612675225
555,altay,47.8667,88.1167,28.49,90,35,2.04,CN,1612675225
556,talcahuano,-36.7167,-73.1167,59.0,88,90,3.44,CL,1612675225
557,bubaque,11.2833,-15.8333,77.25,50,42,22.01,GW,1612675225
558,ust-tsilma,65.441,52.1498,-33.0,81,98,8.81,RU,1612675227
559,qixingtai,30.4135,111.8874,48.0,97,100,4.03,CN,1612675227
560,ubinskoye,55.3068,79.6802,33.76,99,100,19.98,RU,1612675007
561,takefu,35.9039,136.1669,48.2,71,75,11.5,JP,1612675105
562,flin flon,54.7682,-101.865,-32.13,81,3,8.39,CA,1612675003
563,berdigestyakh,62.0989,126.6992,-24.56,84,26,5.28,RU,1612675229
564,khani,41.9563,42.9566,46.4,93,90,5.75,GE,1612675230
565,aanekoski,62.6946,25.818,15.8,92,20,13.8,FI,1612675230
566,bangkalan,-7.0455,112.7351,87.8,74,75,16.11,ID,1612675231
567,raymond,43.9015,-70.4703,23.0,62,3,7.56,US,1612675231
568,khorixas,-20.3667,14.9667,68.25,49,52,2.53,NA,1612675231
569,port macquarie,-31.4333,152.9167,82.0,51,73,1.99,AU,1612675049
570,caconda,-13.7333,15.0667,62.17,58,100,4.45,AO,1612675232
571,hit,33.6416,42.8251,55.72,61,88,9.71,IQ,1612675232
572,rabo de peixe,37.8,-25.5833,60.01,94,40,19.57,PT,1612675233
573,san quintin,30.4833,-115.95,59.18,70,0,1.83,MX,1612675035
574,constantine,36.365,6.6147,51.8,71,75,13.8,DZ,1612675007
575,baghdad,33.3406,44.4009,55.4,94,75,6.91,IQ,1612675057
576,kapuskasing,49.4169,-82.4331,-11.2,77,30,3.44,CA,1612675235
577,ararat,39.8317,44.7049,28.4,93,0,1.14,AM,1612675235
578,jalu,29.0331,21.5482,55.85,47,0,9.08,LY,1612675236
579,kutum,14.2,24.6667,44.31,57,16,7.2,SD,1612675236
